UID        PID    PPID   LWP    C    NLWP   %CPU    %MEM    VSZ      RSS      TTY      STAT     START  TIME         PSR    STIME        COMMAND
root       1342   1      1434   0    2      0.0     0.1     373872   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/python3 /usr/bin/python3 -sP /usr/bin/firewalld --nofork --nopid
root       1355   1      1355   0    1      0.0     0.0     984640   ?        ?        Ss       Feb13  0:04         00:00:04 /usr/bin/abrt-dump-j-D /usr/bin/abrt-dump-journal-core -D -T -f -e
root       1356   1      1356   0    1      0.0     0.0     983920   ?        ?        Ss       Feb13  0:04         00:00:04 /usr/bin/abrt-dump-j-fxtD /usr/bin/abrt-dump-journal-oops -fxtD
root       1357   1      1357   0    1      0.0     0.0     984180   ?        ?        Ss       Feb13  0:07         00:00:07 /usr/bin/abrt-dump-j-fxtD /usr/bin/abrt-dump-journal-xorg -fxtD
root       1402   2      1402   0    1      0.0     0.0     0        ?        ?        I<       Feb13  0:00         00:00:00 [kworker/R-rpciod] [kworker/R-rpciod]
root       1403   2      1403   0    1      0.0     0.0     0        ?        ?        I<       Feb13  0:00         00:00:00 [kworker/R-xprtiod] [kworker/R-xprtiod]
root       1433   1      1433   0    4      0.0     0.1     562112   ?        ?        Ssl      Feb13  0:22         00:00:17 /usr/bin/NetworkMana--no-daemon /usr/bin/NetworkManager --no-daemon
root       1433   1      1435   0    4      0.0     0.1     562112   ?        ?        Ssl      Feb13  0:22         00:00:00 /usr/bin/NetworkMana--no-daemon /usr/bin/NetworkManager --no-daemon
root       1433   1      1436   0    4      0.0     0.1     562112   ?        ?        Ssl      Feb13  0:22         00:00:00 /usr/bin/NetworkMana--no-daemon /usr/bin/NetworkManager --no-daemon
root       1433   1      1437   0    4      0.0     0.1     562112   ?        ?        Ssl      Feb13  0:22         00:00:03 /usr/bin/NetworkMana--no-daemon /usr/bin/NetworkManager --no-daemon
root       1456   1      1456   0    1      0.0     0.0     16668    ?        ?        Ss       Feb13  0:02         00:00:02 /usr/sbin/wpa_suppli-c /usr/sbin/wpa_supplicant -c /etc/wpa_supplicant/wpa_supplicant.conf -u -s
root       1472   1      1472   0    1      0.0     0.0     335612   ?        ?        Ss       Feb13  0:00         00:00:00 /usr/bin/cupsd /usr/bin/cupsd -l
root       1473   1      1473   0    6      0.0     0.0     282388   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/gssproxy /usr/bin/gssproxy -i
root       1473   1      1520   0    6      0.0     0.0     282388   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/gssproxy /usr/bin/gssproxy -i
root       1473   1      1521   0    6      0.0     0.0     282388   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/gssproxy /usr/bin/gssproxy -i
root       1473   1      1522   0    6      0.0     0.0     282388   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/gssproxy /usr/bin/gssproxy -i
root       1473   1      1523   0    6      0.0     0.0     282388   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/gssproxy /usr/bin/gssproxy -i
root       1473   1      1524   0    6      0.0     0.0     282388   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/gssproxy /usr/bin/gssproxy -i
root       1478   1      1478   0    1      0.0     0.0     2900     ?        ?        Ss       Feb13  0:00         00:00:00 /bin/sh      /bin/sh /snap/cups/1142/scripts/run-cups-browsed
root       1480   1      1480   0    1      0.0     0.0     2900     ?        ?        Ss       Feb13  0:00         00:00:00 /bin/sh      /bin/sh /snap/cups/1142/scripts/run-cupsd
root       1481   1      1481   0    4      0.0     0.0     500092   ?        ?        Ssl      Feb13  0:13         00:00:06 /usr/bin/python3 /usr/bin/python3 -Es /usr/sbin/tuned -l -P
root       1481   1      1616   0    4      0.0     0.0     500092   ?        ?        Ssl      Feb13  0:13         00:00:00 /usr/bin/python3 /usr/bin/python3 -Es /usr/sbin/tuned -l -P
root       1481   1      8051   0    4      0.0     0.0     500092   ?        ?        Ssl      Feb13  0:13         00:00:06 /usr/bin/python3 /usr/bin/python3 -Es /usr/sbin/tuned -l -P
root       1481   1      8119   0    4      0.0     0.0     500092   ?        ?        Ssl      Feb13  0:13         00:00:00 /usr/bin/python3 /usr/bin/python3 -Es /usr/sbin/tuned -l -P
root       1507   1      1507   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:00 /usr/bin/containerd /usr/bin/containerd
root       1507   1      1531   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:14 /usr/bin/containerd /usr/bin/containerd
root       1507   1      1532   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:02 /usr/bin/containerd /usr/bin/containerd
root       1507   1      1533   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:00 /usr/bin/containerd /usr/bin/containerd
root       1507   1      1534   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:00 /usr/bin/containerd /usr/bin/containerd
root       1507   1      1535   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:00 /usr/bin/containerd /usr/bin/containerd
root       1507   1      1568   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:00 /usr/bin/containerd /usr/bin/containerd
root       1507   1      1569   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:06 /usr/bin/containerd /usr/bin/containerd
root       1507   1      1570   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:06 /usr/bin/containerd /usr/bin/containerd
root       1507   1      1571   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:00 /usr/bin/containerd /usr/bin/containerd
root       1507   1      1576   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:07 /usr/bin/containerd /usr/bin/containerd
root       1507   1      1577   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:05 /usr/bin/containerd /usr/bin/containerd
root       1507   1      1595   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:00 /usr/bin/containerd /usr/bin/containerd
root       1507   1      1596   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:06 /usr/bin/containerd /usr/bin/containerd
root       1507   1      1612   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:00 /usr/bin/containerd /usr/bin/containerd
root       1507   1      1613   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:00 /usr/bin/containerd /usr/bin/containerd
root       1507   1      1618   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:06 /usr/bin/containerd /usr/bin/containerd
root       1507   1      1619   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:00 /usr/bin/containerd /usr/bin/containerd
root       1507   1      3749   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:00 /usr/bin/containerd /usr/bin/containerd
root       1507   1      3755   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:03 /usr/bin/containerd /usr/bin/containerd
root       1507   1      3756   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:03 /usr/bin/containerd /usr/bin/containerd
root       1507   1      3763   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:04 /usr/bin/containerd /usr/bin/containerd
root       1507   1      3764   0    23     0.0     0.0     2185820  ?        ?        Ssl      Feb13  1:07         00:00:00 /usr/bin/containerd /usr/bin/containerd
colord     1527   1      1527   0    4      0.0     0.0     538676   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/colord /usr/libexec/colord
colord     1527   1      1581   0    4      0.0     0.0     538676   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/colord /usr/libexec/colord
colord     1527   1      1582   0    4      0.0     0.0     538676   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/colord /usr/libexec/colord
colord     1527   1      1584   0    4      0.0     0.0     538676   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/colord /usr/libexec/colord
mysql      1606   1      1606   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:00 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1653   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:02 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1654   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:02 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1655   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:02 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1656   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:02 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1657   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:02 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1658   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:02 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1659   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:02 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1660   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:02 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1661   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:02 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1662   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:02 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1663   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:02 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1664   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:02 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1665   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:02 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1666   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:02 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1667   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:02 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1668   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:02 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1722   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:01 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1723   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:16 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1724   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:17 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1725   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:17 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1726   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:18 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1727   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:03:31 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1732   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:01 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1733   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:02 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1734   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:00 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1745   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:00 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1747   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:04 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1748   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:00 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1749   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:00 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1754   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:00 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1755   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:00 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1756   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:02 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1774   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:00 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1775   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:24 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1776   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:00 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1777   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:00 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1778   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:00 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1779   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:00 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1780   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:00 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1781   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:00 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1782   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:00 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
mysql      1606   1      1784   0    43     0.2     0.0     2214144  ?        ?        Ssl      Feb13  6:05         00:00:00 /usr/libexec/mysqld /usr/libexec/mysqld --basedir=/usr
root       1617   1      1617   0    4      0.0     0.0     498320   ?        ?        Ssl      Feb13  0:06         00:00:06 /usr/bin/python3 /usr/bin/python3 -Es /usr/sbin/tuned-ppd -l
root       1617   1      1629   0    4      0.0     0.0     498320   ?        ?        Ssl      Feb13  0:06         00:00:00 /usr/bin/python3 /usr/bin/python3 -Es /usr/sbin/tuned-ppd -l
root       1617   1      1630   0    4      0.0     0.0     498320   ?        ?        Ssl      Feb13  0:06         00:00:00 /usr/bin/python3 /usr/bin/python3 -Es /usr/sbin/tuned-ppd -l
root       1617   1      1631   0    4      0.0     0.0     498320   ?        ?        Ssl      Feb13  0:06         00:00:00 /usr/bin/python3 /usr/bin/python3 -Es /usr/sbin/tuned-ppd -l
root       1770   1480   1770   0    1      0.0     0.0     61816    ?        ?        S        Feb13  0:00         00:00:00 cupsd        cupsd -f -s /var/snap/cups/common/etc/cups/cups-files.conf -c /var/snap/cups/common/etc/cups/cupsd.conf
root       1772   1480   1772   0    4      0.0     0.0     241760   ?        ?        Sl       Feb13  0:01         00:00:01 cups-proxyd  cups-proxyd /var/snap/cups/common/run/cups.sock /run/cups/cups.sock -l --logdir /var/snap/cups/1142/var/log
root       1772   1480   1789   0    4      0.0     0.0     241760   ?        ?        Sl       Feb13  0:01         00:00:00 cups-proxyd  cups-proxyd /var/snap/cups/common/run/cups.sock /run/cups/cups.sock -l --logdir /var/snap/cups/1142/var/log
root       1772   1480   1790   0    4      0.0     0.0     241760   ?        ?        Sl       Feb13  0:01         00:00:00 cups-proxyd  cups-proxyd /var/snap/cups/common/run/cups.sock /run/cups/cups.sock -l --logdir /var/snap/cups/1142/var/log
root       1772   1480   1791   0    4      0.0     0.0     241760   ?        ?        Sl       Feb13  0:01         00:00:00 cups-proxyd  cups-proxyd /var/snap/cups/common/run/cups.sock /run/cups/cups.sock -l --logdir /var/snap/cups/1142/var/log
root       1787   1478   1787   0    1      0.0     0.0     2900     ?        ?        S        Feb13  0:00         00:00:00 /bin/sh      /bin/sh /snap/cups/1142/scripts/run-cups-browsed
root       1879   1      1879   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:00 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      1914   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:01 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      1916   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:00 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      1918   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:00 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      1919   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:00 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      1920   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:00 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      1946   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:00 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      1947   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:01 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      1948   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:00 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      1949   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:00 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      1950   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:01 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      1951   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:00 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      1952   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:00 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      1953   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:01 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      1957   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:01 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      1958   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:00 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      1959   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:00 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      2005   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:01 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      2006   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:00 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      2007   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:00 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      2009   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:00 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      2332   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:01 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      2436   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:00 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      2438   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:01 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1879   1      2439   0    25     0.0     0.1     2329408  ?        ?        Ssl      Feb13  0:11         00:00:00 /usr/bin/dockerd /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root       1882   1      1882   0    3      0.0     0.0     881848   ?        ?        Ssl      Feb13  0:53         00:00:00 /usr/sbin/rsyslogd /usr/sbin/rsyslogd -n
root       1882   1      1917   0    3      0.0     0.0     881848   ?        ?        Ssl      Feb13  0:53         00:00:48 /usr/sbin/rsyslogd /usr/sbin/rsyslogd -n
root       1882   1      1928   0    3      0.0     0.0     881848   ?        ?        Ssl      Feb13  0:53         00:00:04 /usr/sbin/rsyslogd /usr/sbin/rsyslogd -n
root       1891   1      1891   0    1      0.0     0.0     5120     ?        ?        Ss       Feb13  0:00         00:00:00 /usr/sbin/atd /usr/sbin/atd -f
root       1892   1      1892   0    1      0.0     0.0     232564   ?        ?        Ss       Feb13  0:00         00:00:00 /usr/sbin/crond /usr/sbin/crond -n
root       1893   1      1893   0    5      0.0     0.0     609244   ?        ?        Ssl      Feb13  0:02         00:00:00 /usr/bin/gdm /usr/bin/gdm
root       1893   1      1898   0    5      0.0     0.0     609244   ?        ?        Ssl      Feb13  0:02         00:00:00 /usr/bin/gdm /usr/bin/gdm
root       1893   1      1899   0    5      0.0     0.0     609244   ?        ?        Ssl      Feb13  0:02         00:00:00 /usr/bin/gdm /usr/bin/gdm
root       1893   1      1900   0    5      0.0     0.0     609244   ?        ?        Ssl      Feb13  0:02         00:00:00 /usr/bin/gdm /usr/bin/gdm
root       1893   1      1901   0    5      0.0     0.0     609244   ?        ?        Ssl      Feb13  0:02         00:00:02 /usr/bin/gdm /usr/bin/gdm
postgres   1895   1      1895   0    1      0.0     0.0     441224   ?        ?        Ss       Feb13  0:01         00:00:01 /usr/pgsql-15/bin/po-D /usr/pgsql-15/bin/postmaster -D /var/lib/pgsql/15/data/
postgres   1934   1895   1934   0    1      0.0     0.0     295176   ?        ?        Ss       Feb13  0:00         00:00:00 postgres:    postgres: logger 
postgres   1936   1895   1936   0    1      0.0     0.0     441372   ?        ?        Ss       Feb13  0:00         00:00:00 postgres:    postgres: checkpointer 
postgres   1937   1895   1937   0    1      0.0     0.0     441356   ?        ?        Ss       Feb13  0:00         00:00:00 postgres:    postgres: background writer 
postgres   1943   1895   1943   0    1      0.0     0.0     441356   ?        ?        Ss       Feb13  0:00         00:00:00 postgres:    postgres: walwriter 
postgres   1944   1895   1944   0    1      0.0     0.0     442844   ?        ?        Ss       Feb13  0:00         00:00:00 postgres:    postgres: autovacuum launcher 
postgres   1945   1895   1945   0    1      0.0     0.0     442824   ?        ?        Ss       Feb13  0:00         00:00:00 postgres:    postgres: logical replication launcher 
root       1962   1      1962   0    4      0.0     0.0     306176   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/uresourced /usr/libexec/uresourced
root       1962   1      2010   0    4      0.0     0.0     306176   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/uresourced /usr/libexec/uresourced
root       1962   1      2011   0    4      0.0     0.0     306176   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/uresourced /usr/libexec/uresourced
root       1962   1      2013   0    4      0.0     0.0     306176   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/uresourced /usr/libexec/uresourced
root       2365   2      2365   0    1      0.0     0.0     0        ?        ?        S<       Feb13  0:00         00:00:00 [krfcommd]   [krfcommd]
root       2580   1      2580   0    17     0.0     0.0     1272776  ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/bin/pcscd /usr/bin/pcscd --foreground --auto-exit
root       2580   1      2619   0    17     0.0     0.0     1272776  ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/bin/pcscd /usr/bin/pcscd --foreground --auto-exit
root       2580   1      2621   0    17     0.0     0.0     1272776  ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/bin/pcscd /usr/bin/pcscd --foreground --auto-exit
root       2580   1      2623   0    17     0.0     0.0     1272776  ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/bin/pcscd /usr/bin/pcscd --foreground --auto-exit
root       2580   1      2624   0    17     0.0     0.0     1272776  ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/bin/pcscd /usr/bin/pcscd --foreground --auto-exit
root       2580   1      2625   0    17     0.0     0.0     1272776  ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/bin/pcscd /usr/bin/pcscd --foreground --auto-exit
root       2580   1      4959   0    17     0.0     0.0     1272776  ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/bin/pcscd /usr/bin/pcscd --foreground --auto-exit
root       2580   1      5237   0    17     0.0     0.0     1272776  ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/bin/pcscd /usr/bin/pcscd --foreground --auto-exit
root       2580   1      5342   0    17     0.0     0.0     1272776  ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/bin/pcscd /usr/bin/pcscd --foreground --auto-exit
root       2580   1      10971  0    17     0.0     0.0     1272776  ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/bin/pcscd /usr/bin/pcscd --foreground --auto-exit
root       2580   1      11028  0    17     0.0     0.0     1272776  ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/bin/pcscd /usr/bin/pcscd --foreground --auto-exit
